,0,1,2,3,4,5
2055,47.0,31.0,9.0,30.0,10.0,47.0
2056,52.0,34.0,9.0,19.0,11.0,52.0
2057,51.0,34.0,9.0,21.0,9.0,51.0
2058,55.0,32.0,7.0,23.0,10.0,55.0
2059,48.0,32.0,10.0,32.0,12.0,48.0
2060,60.0,33.0,16.0,31.0,17.0,60.0
2061,65.0,32.0,12.0,36.0,15.0,65.0
2062,60.0,32.0,9.0,34.0,13.0,60.0
2063,61.0,35.0,12.0,21.0,16.0,61.0
2064,75.0,33.0,15.0,26.0,19.0,75.0
2065,59.0,30.0,11.0,39.0,13.0,59.0
2066,54.0,31.0,11.0,32.0,14.0,54.0
2067,51.0,31.0,10.0,27.0,13.0,51.0
2068,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2069,58.0,36.0,30.0,17.0,12.0,58.0
2070,59.0,34.0,15.0,19.0,15.0,59.0
2071,39.0,30.0,6.0,19.0,6.0,39.0
2072,42.0,33.0,9.0,26.0,11.0,42.0
2073,57.0,33.0,8.0,30.0,14.0,57.0
2074,50.0,33.0,8.0,21.0,9.0,50.0
2075,52.0,30.0,14.0,29.0,18.0,52.0
2076,56.0,31.0,18.0,23.0,17.0,56.0
2077,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2078,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2079,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2080,52.0,34.0,11.0,34.0,16.0,52.0
2081,57.0,33.0,11.0,38.0,18.0,57.0
2082,60.0,36.0,15.0,20.0,21.0,60.0
2083,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2084,63.0,33.0,12.0,33.0,19.0,63.0
2085,59.0,33.0,14.0,29.0,18.0,59.0
2086,73.0,33.0,13.0,13.0,44.0,73.0
2087,59.0,33.0,13.0,23.0,13.0,59.0
2088,57.0,35.0,12.0,27.0,17.0,57.0
2089,58.0,32.0,14.0,20.0,19.0,58.0
2090,58.0,31.0,16.0,21.0,21.0,58.0
2091,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2092,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2093,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2094,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2095,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2096,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2097,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2098,57.0,38.0,8.0,15.0,12.0,57.0
2099,56.0,36.0,8.0,18.0,14.0,56.0
2100,33.0,31.0,10.0,21.0,21.0,33.0
2101,52.0,37.0,12.0,25.0,13.0,52.0
2102,44.0,32.0,32.0,25.0,18.0,44.0
2103,57.0,57.0,12.0,19.0,19.0,57.0
2104,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2105,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2106,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2107,45.0,33.0,9.0,25.0,10.0,45.0
2108,53.0,36.0,33.0,10.0,25.0,53.0
2109,60.0,33.0,19.0,31.0,20.0,60.0
2110,53.0,33.0,11.0,28.0,15.0,53.0
2111,50.0,34.0,15.0,26.0,17.0,50.0
2112,52.0,32.0,12.0,12.0,12.0,52.0
2113,53.0,36.0,15.0,31.0,15.0,53.0
2114,50.0,33.0,15.0,26.0,20.0,50.0
2115,52.0,33.0,33.0,33.0,18.0,52.0
2116,53.0,53.0,13.0,18.0,18.0,53.0
2117,54.0,33.0,18.0,26.0,17.0,54.0
2118,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2119,37.0,33.0,12.0,12.0,11.0,37.0
2120,48.0,39.0,9.0,24.0,11.0,48.0
2121,27.0,32.0,5.0,18.0,6.0,32.0
2122,25.0,31.0,5.0,18.0,11.0,31.0
2123,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2124,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2125,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2126,49.0,34.0,10.0,11.0,8.0,49.0
2127,45.0,35.0,9.0,24.0,10.0,45.0
2128,40.0,40.0,7.0,23.0,23.0,40.0
2129,45.0,35.0,35.0,35.0,35.0,45.0
2130,56.0,36.0,12.0,23.0,15.0,56.0
2131,55.0,36.0,10.0,22.0,15.0,55.0
2132,59.0,46.0,15.0,16.0,14.0,59.0
2133,53.0,35.0,12.0,23.0,15.0,53.0
2134,55.0,36.0,12.0,22.0,10.0,55.0
2135,55.0,46.0,10.0,22.0,15.0,55.0
2136,52.0,35.0,14.0,35.0,35.0,52.0
2137,54.0,34.0,18.0,26.0,13.0,54.0
2138,44.0,37.0,11.0,11.0,8.0,44.0
2139,41.0,41.0,10.0,18.0,8.0,41.0
2140,25.0,33.0,7.0,16.0,5.0,33.0
2141,25.0,33.0,7.0,16.0,5.0,33.0
2142,39.0,33.0,33.0,18.0,8.0,39.0
2143,45.0,34.0,12.0,25.0,9.0,45.0
2144,38.0,41.0,9.0,12.0,6.0,38.0
2145,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2146,29.0,29.0,9.0,13.0,5.0,29.0
2147,50.0,41.0,9.0,12.0,6.0,50.0
2148,39.0,54.0,8.0,10.0,10.0,54.0
2149,29.0,34.0,9.0,12.0,6.0,34.0
2150,26.0,33.0,12.0,10.0,5.0,33.0
2151,28.0,33.0,7.0,9.0,5.0,33.0
2152,36.0,40.0,5.0,20.0,6.0,40.0
2153,30.0,36.0,9.0,9.0,9.0,36.0
2154,60.0,39.0,15.0,16.0,17.0,60.0
2155,56.0,35.0,12.0,17.0,9.0,56.0
2156,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2157,51.0,34.0,14.0,18.0,9.0,51.0
2158,53.0,37.0,9.0,23.0,10.0,53.0
2159,54.0,36.0,12.0,17.0,13.0,54.0
2160,53.0,37.0,11.0,20.0,10.0,53.0
2161,64.0,37.0,10.0,15.0,12.0,64.0
2162,61.0,37.0,13.0,23.0,12.0,61.0
2163,61.0,36.0,13.0,15.0,12.0,61.0
2164,55.0,36.0,13.0,18.0,18.0,55.0
2165,54.0,35.0,12.0,12.0,12.0,54.0
2166,54.0,34.0,9.0,23.0,11.0,54.0
2167,48.0,34.0,10.0,20.0,13.0,48.0
2168,51.0,32.0,10.0,14.0,9.0,51.0
2169,40.0,31.0,15.0,22.0,9.0,40.0
2170,31.0,31.0,31.0,4.0,4.0,31.0
2171,26.0,30.0,7.0,16.0,6.0,26.0
2172,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2173,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2174,40.0,36.0,8.0,14.0,7.0,40.0
2175,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2176,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2177,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2178,65.0,53.0,8.0,16.0,6.0,65.0
2179,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2180,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2181,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2182,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2183,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
2184,37.0,50.0,10.0,24.0,10.0,50.0
2185,36.0,49.0,8.0,20.0,7.0,49.0
2186,27.0,48.0,11.0,13.0,6.0,48.0
2187,25.0,48.0,9.0,11.0,6.0,48.0
2188,30.0,52.0,11.0,12.0,9.0,52.0
2189,50.0,50.0,12.0,18.0,13.0,50.0
2190,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
